Data_Hora;Battery;Dew Point;Gust Speed;PAR;RH;Rain;Solar Radiation;Temperature;Water Content;Wind Direction;Wind Speed
2026-04-13 08:50:00Z;4.19;;0.0;1.25;98.55;0.0;0.62;14.64;0.43;94.06;0.0
2026-04-13 10:25:00Z;4.2;13.22;0.0;41.25;99.03;0.0;19.38;13.35;0.43;106.7;0.0
2026-04-13 10:30:00Z;4.2;13.19;0.0;56.25;98.98;0.0;25.62;13.33;0.43;106.7;0.0
2026-04-13 10:35:00Z;4.21;13.3;0.0;68.75;99.01;0.0;33.12;13.44;0.43;112.31;0.0
2026-04-13 10:40:00Z;4.21;13.34;0.0;98.75;98.99;0.0;51.88;13.48;0.43;123.55;0.0
2026-04-13 10:45:00Z;4.22;13.39;0.0;131.25;99.04;0.0;71.88;13.53;0.43;123.55;0.0
2026-04-13 10:50:00Z;4.23;13.49;0.0;128.75;99.0;0.0;64.38;13.63;0.43;123.55;0.0
2026-04-13 10:55:00Z;4.21;13.82;0.0;143.75;99.15;0.0;74.38;13.93;0.43;130.56;0.0
2026-04-13 11:00:00Z;4.21;13.97;1.67;158.75;99.15;0.0;80.62;14.08;0.43;160.05;1.0
2026-04-13 11:05:00Z;4.21;14.04;1.34;186.25;99.08;0.0;94.38;14.17;0.43;147.41;1.0
2026-04-13 11:10:00Z;4.2;14.19;1.0;231.25;99.03;0.0;121.88;14.32;0.43;126.35;0.67
2026-04-13 11:15:00Z;4.2;14.53;1.34;296.25;99.14;0.0;160.62;14.64;0.43;136.18;0.67
2026-04-13 11:20:00Z;4.2;14.68;2.0;338.75;99.01;0.0;185.62;14.81;0.43;144.6;1.0
2026-04-13 13:00:00Z;4.22;17.39;2.34;1036.25;81.41;0.0;550.62;20.67;0.43;102.49;1.34
2026-04-13 13:05:00Z;4.21;18.02;1.67;1053.75;83.0;0.0;558.12;20.99;0.43;94.06;1.0
2026-04-13 13:10:00Z;4.21;17.84;2.67;1096.25;82.19;0.0;578.12;20.97;0.43;78.62;1.67
2026-04-13 13:15:00Z;4.21;17.93;2.0;1138.75;79.99;0.0;600.62;21.5;0.43;88.45;1.34
2026-04-13 13:20:00Z;4.21;17.93;2.0;1168.75;79.48;0.0;619.38;21.61;0.43;109.51;1.0
2026-04-13 13:25:00Z;4.21;18.53;2.0;1178.75;81.14;0.0;621.88;21.89;0.43;141.8;1.0
2026-04-13 13:30:00Z;4.21;18.01;2.67;1201.25;78.61;0.0;631.88;21.87;0.43;137.58;1.67
2026-04-13 13:35:00Z;4.21;18.36;2.0;1193.75;78.01;0.0;626.88;22.36;0.43;119.33;1.0
2026-04-13 13:40:00Z;4.21;18.46;2.0;1253.75;75.96;0.0;656.88;22.9;0.43;84.24;1.0
2026-04-13 13:45:00Z;4.21;18.5;2.34;1261.25;77.85;0.0;659.38;22.53;0.43;84.24;1.34
2026-04-13 13:50:00Z;4.21;18.67;2.0;1266.25;76.06;0.0;659.38;23.09;0.43;115.12;1.0
2026-04-13 14:45:00Z;4.2;18.72;3.01;1371.25;72.37;0.0;711.88;23.97;0.43;123.55;2.0
2026-04-13 14:50:00Z;4.21;18.65;3.01;1533.75;70.32;0.0;798.12;24.38;0.43;134.78;1.67
2026-04-13 14:55:00Z;4.2;18.43;3.34;1568.75;71.16;0.0;816.88;23.95;0.43;110.91;2.0
2026-04-13 15:00:00Z;4.2;18.87;3.01;1058.75;74.76;0.0;533.12;23.58;0.43;101.08;1.67
2026-04-13 15:05:00Z;4.2;19.02;3.34;1506.25;73.63;0.0;780.62;23.99;0.43;140.39;1.67
2026-04-13 15:10:00Z;4.2;18.97;3.67;1218.75;73.6;0.0;625.62;23.95;0.43;143.2;2.34
2026-04-13 15:15:00Z;4.21;19.3;3.34;1583.75;75.34;0.0;821.88;23.91;0.43;134.78;1.67
2026-04-13 15:20:00Z;4.2;19.11;3.01;1528.75;74.66;0.0;789.38;23.86;0.43;127.76;2.0
2026-04-13 16:15:00Z;4.2;18.92;4.01;728.75;70.81;0.0;366.88;24.55;0.43;124.95;1.67
2026-04-13 16:20:00Z;4.2;18.63;2.34;556.25;67.66;0.0;275.62;25.0;0.43;103.89;1.67
2026-04-13 16:25:00Z;4.2;18.89;2.67;1406.25;69.03;0.0;736.88;24.94;0.43;124.95;1.34
2026-04-13 16:30:00Z;4.2;18.58;3.34;563.75;68.67;0.0;281.88;24.7;0.43;130.56;1.34
2026-04-13 16:35:00Z;4.2;18.73;3.01;591.25;69.84;0.0;295.62;24.57;0.43;160.05;1.67
2026-04-13 16:40:00Z;4.2;18.85;2.67;523.75;70.01;0.0;269.38;24.66;0.43;122.14;1.34
2026-04-13 16:45:00Z;4.2;18.38;2.0;468.75;67.73;0.0;236.88;24.72;0.43;115.12;1.34
2026-04-13 16:50:00Z;4.2;19.73;2.0;1746.25;69.13;0.0;925.62;25.79;0.43;151.62;1.34
2026-04-13 18:25:00Z;4.2;18.4;1.34;441.25;66.04;0.0;214.38;25.17;0.43;119.33;1.0
2026-04-13 18:30:00Z;4.2;18.78;1.67;833.75;66.49;0.0;436.88;25.45;0.43;92.66;1.0
2026-04-13 18:35:00Z;4.2;18.31;2.67;1193.75;63.86;0.0;633.12;25.64;0.43;54.75;1.67
2026-04-13 18:40:00Z;4.2;18.54;2.67;1016.25;61.86;0.0;535.62;26.42;0.43;60.37;1.34
2026-04-13 18:45:00Z;4.2;18.46;2.67;1071.25;62.89;0.0;569.38;26.05;0.43;88.45;2.0
2026-04-13 18:50:00Z;4.2;17.93;3.34;801.25;61.81;0.0;428.12;25.79;0.43;119.33;2.0
2026-04-13 18:55:00Z;4.2;18.34;2.67;343.75;64.21;0.0;173.12;25.58;0.43;98.27;1.34
2026-04-13 19:00:00Z;4.2;17.96;3.01;323.75;64.82;0.0;161.88;25.02;0.43;95.47;2.0
2026-04-13 19:05:00Z;4.2;18.48;2.0;346.25;66.8;0.0;175.62;25.06;0.43;92.66;1.34
2026-04-13 19:10:00Z;4.2;17.97;1.67;293.75;64.78;0.0;154.38;25.04;0.43;96.87;1.0
2026-04-13 19:15:00Z;4.2;18.37;2.67;333.75;66.83;0.0;171.88;24.94;0.43;92.66;1.34
2026-04-13 19:20:00Z;4.2;18.71;2.67;378.75;68.35;0.0;196.88;24.91;0.43;108.1;1.67
2026-04-13 20:05:00Z;4.2;18.9;1.34;191.25;71.99;0.0;85.62;24.25;0.43;99.68;0.67
2026-04-13 20:10:00Z;4.2;18.98;2.67;188.75;71.51;0.0;84.38;24.44;0.43;75.81;1.34
2026-04-13 20:15:00Z;4.2;19.26;3.34;378.75;70.67;0.0;196.88;24.94;0.43;50.54;1.67
2026-04-13 20:20:00Z;4.2;19.46;2.67;356.25;71.35;0.0;190.62;24.98;0.43;37.91;1.34
2026-04-13 20:25:00Z;4.2;19.33;2.67;316.25;71.89;0.0;170.62;24.72;0.43;40.71;1.67
2026-04-13 20:30:00Z;4.2;19.18;3.34;226.25;72.69;0.0;118.12;24.38;0.43;47.73;2.0
2026-04-13 20:35:00Z;4.2;19.19;3.34;243.75;73.47;0.0;138.12;24.21;0.43;54.75;1.67
2026-04-13 20:40:00Z;4.2;19.11;3.34;168.75;73.51;0.0;90.62;24.12;0.43;43.52;1.67
2026-04-13 20:45:00Z;4.2;19.04;2.34;98.75;74.97;0.0;48.12;23.71;0.43;46.33;1.0
2026-04-13 20:50:00Z;4.2;18.96;2.0;91.25;75.89;0.0;45.62;23.43;0.43;50.54;1.0
2026-04-13 21:55:00Z;4.2;18.6;0.0;1.25;81.25;0.0;0.62;21.93;0.43;58.96;0.0
2026-04-13 22:00:00Z;4.2;18.61;1.0;1.25;81.42;0.0;0.62;21.91;0.43;44.93;0.0
2026-04-13 22:05:00Z;4.2;18.58;1.0;1.25;82.24;0.0;0.62;21.72;0.43;68.79;0.33
2026-04-13 22:10:00Z;4.2;18.57;0.67;1.25;82.95;0.0;0.62;21.57;0.43;70.2;0.33
2026-04-13 22:15:00Z;4.2;18.49;0.67;1.25;84.15;0.0;0.62;21.25;0.43;70.2;0.0
2026-04-13 22:20:00Z;4.2;18.27;0.0;1.25;85.25;0.0;0.62;20.82;0.43;71.6;0.0
2026-04-13 22:25:00Z;4.2;18.12;0.0;1.25;87.74;0.0;0.62;20.2;0.43;105.29;0.0
2026-04-13 22:30:00Z;4.2;18.32;0.0;1.25;87.89;0.0;0.62;20.37;0.43;105.29;0.0
2026-04-13 22:35:00Z;4.2;18.48;0.0;1.25;87.83;0.0;0.62;20.54;0.43;99.68;0.0
2026-04-13 22:40:00Z;4.2;18.69;2.0;1.25;87.04;0.0;0.62;20.9;0.43;95.47;0.67
2026-04-13 22:45:00Z;4.2;18.73;2.34;1.25;85.08;0.0;0.62;21.31;0.43;96.87;1.34
2026-04-13 22:50:00Z;4.2;18.63;3.01;1.25;83.6;0.0;0.62;21.5;0.43;91.25;1.67
2026-04-13 22:55:00Z;4.2;18.41;2.34;1.25;82.87;0.0;0.62;21.42;0.43;94.06;1.67
2026-04-13 23:00:00Z;4.2;18.39;1.67;1.25;84.28;0.0;0.62;21.12;0.43;99.68;1.0
2026-04-13 23:05:00Z;4.2;18.25;2.67;1.25;83.7;0.0;0.62;21.1;0.43;98.27;1.67
2026-04-13 23:10:00Z;4.2;18.01;4.01;1.25;81.45;0.0;0.62;21.29;0.43;94.06;2.34
2026-04-13 23:15:00Z;4.2;17.9;3.34;1.25;81.01;0.0;0.62;21.27;0.43;94.06;2.0
2026-04-13 23:20:00Z;4.2;17.81;3.34;1.25;81.28;0.0;0.62;21.12;0.43;92.66;2.0
2026-04-13 23:25:00Z;4.2;17.71;3.01;1.25;81.72;0.0;0.62;20.93;0.43;95.47;2.0
2026-04-13 23:30:00Z;4.2;17.65;3.01;1.25;82.28;0.0;0.62;20.75;0.43;95.47;1.67
2026-04-13 23:35:00Z;4.2;17.61;3.34;1.25;82.54;0.0;0.62;20.67;0.43;98.27;2.0
2026-04-13 23:40:00Z;4.2;17.55;3.67;1.25;82.55;0.0;0.62;20.6;0.43;103.89;1.67
2026-04-13 23:45:00Z;4.2;17.46;4.01;1.25;82.41;0.0;0.62;20.54;0.43;96.87;2.0
2026-04-13 23:50:00Z;4.2;17.34;3.67;1.25;81.25;0.0;0.62;20.65;0.43;96.87;2.34
2026-04-14 02:30:00Z;4.2;16.37;1.67;1.25;86.23;0.0;0.62;18.69;0.43;85.64;1.0
2026-04-14 02:35:00Z;4.2;16.32;2.67;1.25;86.19;0.0;0.62;18.65;0.43;87.04;1.34
2026-04-14 02:40:00Z;4.2;16.33;3.01;1.25;86.25;0.0;0.62;18.65;0.43;84.24;1.34
2026-04-14 02:45:00Z;4.2;16.35;3.01;1.25;86.26;0.0;0.62;18.67;0.43;92.66;2.0
2026-04-14 02:50:00Z;4.2;16.34;3.01;1.25;86.52;0.0;0.62;18.61;0.43;84.24;1.34
2026-04-14 02:55:00Z;4.2;16.36;2.0;1.25;86.86;0.0;0.62;18.57;0.43;75.81;1.34
2026-04-14 03:00:00Z;4.2;16.37;3.01;1.25;86.81;0.0;0.62;18.59;0.43;77.22;1.67
2026-04-14 03:05:00Z;4.2;16.36;3.01;1.25;87.1;0.0;0.62;18.52;0.43;91.25;1.67
2026-04-14 03:10:00Z;4.2;16.34;2.34;1.25;87.69;0.0;0.62;18.39;0.43;81.43;1.34
2026-04-14 03:15:00Z;4.2;16.3;1.67;1.25;88.2;0.0;0.62;18.27;0.43;80.02;1.0
2026-04-14 03:20:00Z;4.2;16.28;2.0;1.25;88.7;0.0;0.62;18.16;0.43;74.41;1.0
2026-04-14 05:10:00Z;4.19;15.73;1.0;1.25;94.16;0.0;0.62;16.66;0.43;105.29;0.67
2026-04-14 05:15:00Z;4.19;15.73;1.34;1.25;94.5;0.0;0.62;16.59;0.43;106.7;0.67
2026-04-14 05:20:00Z;4.2;15.66;1.34;1.25;94.51;0.0;0.62;16.53;0.43;106.7;1.0
2026-04-14 05:25:00Z;4.19;;1.67;1.25;94.78;0.0;0.62;16.49;0.43;106.7;0.67
2026-04-14 05:30:00Z;4.19;;1.34;1.25;94.75;0.0;0.62;16.4;0.43;102.49;0.67
2026-04-14 05:35:00Z;4.19;;1.34;1.25;94.93;0.0;0.62;16.38;0.43;109.51;0.67
2026-04-14 05:40:00Z;4.19;;2.0;1.25;95.05;0.0;0.62;16.31;0.43;108.1;0.67
2026-04-14 05:45:00Z;4.2;;2.67;1.25;95.47;0.0;0.62;16.36;0.43;102.49;1.0
2026-04-14 05:50:00Z;4.2;;1.67;1.25;95.14;0.0;0.62;16.36;0.43;108.1;1.0
2026-04-14 07:50:00Z;4.19;;2.34;1.25;97.13;0.0;0.62;16.27;0.43;102.49;1.34
2026-04-14 07:55:00Z;4.19;;2.0;1.25;97.2;0.0;0.62;16.36;0.43;98.27;1.34
2026-04-14 08:00:00Z;4.19;;2.67;1.25;97.05;0.0;0.62;16.55;0.43;101.08;1.34
2026-04-14 08:05:00Z;4.19;;2.34;1.25;97.02;0.0;0.62;16.66;0.43;98.27;1.34
2026-04-14 08:10:00Z;4.19;;3.34;1.25;96.88;0.0;0.62;16.87;0.43;87.04;1.67
2026-04-14 08:15:00Z;4.19;;3.34;1.25;96.48;0.0;0.62;17.0;0.43;84.24;2.0
2026-04-14 08:20:00Z;4.19;;4.01;1.25;95.97;0.0;0.62;17.13;0.43;92.66;2.34
2026-04-14 09:25:00Z;4.19;;4.34;1.25;94.06;0.0;0.62;17.56;0.43;82.83;2.0
2026-04-14 09:30:00Z;4.19;;2.67;1.25;94.2;0.0;0.62;17.49;0.43;82.83;1.34
2026-04-14 09:35:00Z;4.19;;3.34;1.25;94.34;0.0;0.62;17.45;0.43;89.85;1.67
2026-04-14 09:40:00Z;4.19;;3.67;1.25;94.38;0.0;0.62;17.49;0.43;94.06;2.0
2026-04-14 09:45:00Z;4.19;;2.0;1.25;94.48;0.0;0.62;17.47;0.43;94.06;1.0
2026-04-14 09:50:00Z;4.19;;2.34;1.25;94.51;0.0;0.62;17.52;0.43;80.02;1.34
2026-04-14 09:55:00Z;4.19;;3.34;1.25;94.39;0.0;0.62;17.58;0.43;85.64;1.67
2026-04-14 10:00:00Z;4.19;;2.67;1.25;94.31;0.0;0.62;17.64;0.43;82.83;1.67
2026-04-14 10:05:00Z;4.19;;3.34;3.75;94.21;0.0;0.62;17.73;0.43;82.83;1.67
2026-04-14 10:10:00Z;4.19;;4.34;6.25;94.13;0.0;3.12;17.75;0.43;78.62;1.67
2026-04-14 10:15:00Z;4.19;;2.67;11.25;94.09;0.0;6.88;17.79;0.43;77.22;1.34
2026-04-14 10:20:00Z;4.2;;3.34;21.25;94.1;0.0;11.88;17.9;0.43;67.39;1.67
2026-04-14 11:05:00Z;4.2;17.06;3.34;313.75;91.43;0.0;189.38;18.46;0.43;70.2;2.0
2026-04-14 11:10:00Z;4.21;17.06;3.67;338.75;91.34;0.0;204.38;18.48;0.43;75.81;2.0
2026-04-14 11:15:00Z;4.2;17.12;4.01;356.25;90.66;0.0;209.38;18.65;0.43;71.6;2.0
2026-04-14 11:20:00Z;4.2;17.0;4.34;198.75;91.2;0.0;100.62;18.44;0.43;77.22;2.34
2026-04-14 11:25:00Z;4.22;16.98;4.34;176.25;91.98;0.0;90.62;18.29;0.43;63.18;2.34
2026-04-14 11:30:00Z;4.22;17.07;3.34;163.75;92.6;0.0;84.38;18.27;0.43;63.18;2.0
2026-04-14 11:35:00Z;4.23;17.08;4.01;166.25;92.28;0.0;85.62;18.33;0.43;64.58;2.0
2026-04-14 11:40:00Z;4.23;17.2;4.34;166.25;92.25;0.0;86.88;18.46;0.43;58.96;2.67
2026-04-14 11:45:00Z;4.24;17.14;4.34;188.75;91.78;0.0;98.12;18.48;0.43;54.75;2.34
2026-04-14 11:50:00Z;4.24;17.2;5.68;156.25;91.76;0.0;81.88;18.54;0.43;61.77;3.01
2026-04-14 13:55:00Z;4.2;18.79;4.68;843.75;79.82;0.0;440.62;22.43;0.43;56.16;3.01
2026-04-14 14:00:00Z;4.21;19.21;4.01;941.25;81.51;0.0;490.62;22.51;0.43;54.75;2.67
2026-04-14 14:05:00Z;4.21;18.92;5.01;923.75;79.31;0.0;483.12;22.66;0.43;56.16;2.67
2026-04-14 14:10:00Z;4.21;19.54;4.34;903.75;80.65;0.0;471.88;23.03;0.43;63.18;2.34
2026-04-14 14:15:00Z;4.2;19.23;4.01;928.75;78.26;0.0;486.88;23.2;0.43;65.98;2.67
2026-04-14 14:20:00Z;4.2;19.01;6.68;978.75;78.95;0.0;510.62;22.83;0.43;68.79;3.67
2026-04-14 14:25:00Z;4.2;19.12;5.68;1136.25;77.92;0.0;593.12;23.16;0.43;53.35;3.34
2026-04-14 14:30:00Z;4.2;19.48;6.01;1138.75;77.85;0.0;593.12;23.54;0.43;57.56;2.67
2026-04-14 14:35:00Z;4.2;19.38;4.34;1113.75;76.5;0.0;578.12;23.74;0.43;54.75;2.67
2026-04-14 14:40:00Z;4.2;19.27;5.34;1213.75;76.26;0.0;631.88;23.67;0.43;65.98;3.01
2026-04-14 14:45:00Z;4.2;19.45;4.34;1183.75;75.43;0.0;614.38;24.04;0.43;57.56;2.67
2026-04-14 14:50:00Z;4.2;19.33;5.01;716.25;75.57;0.0;366.88;23.89;0.43;68.79;3.01
2026-04-14 15:20:00Z;4.2;19.68;5.34;1183.75;74.67;0.0;616.88;24.44;0.43;54.75;2.67
2026-04-14 15:25:00Z;4.2;19.98;4.34;913.75;75.13;0.0;464.38;24.66;0.43;67.39;2.67
2026-04-14 15:30:00Z;4.2;19.44;5.68;1491.25;72.54;0.0;774.38;24.68;0.43;65.98;3.67
2026-04-14 15:35:00Z;4.2;19.52;6.35;1313.75;73.59;0.0;678.12;24.53;0.43;56.16;4.01
2026-04-14 15:40:00Z;4.2;19.38;6.35;651.25;72.83;0.0;330.62;24.55;0.43;67.39;3.67
2026-04-14 15:45:00Z;4.2;19.51;5.34;1408.75;72.13;0.0;731.88;24.85;0.43;73.0;2.67
2026-04-14 15:50:00Z;4.2;19.75;5.68;821.25;73.11;0.0;414.38;24.87;0.43;74.41;3.34
2026-04-14 17:15:00Z;4.2;19.42;4.01;846.25;68.51;0.0;434.38;25.62;0.43;60.37;2.67
2026-04-14 17:20:00Z;4.2;19.82;3.67;706.25;70.12;0.0;363.12;25.64;0.43;58.96;2.34
2026-04-14 17:25:00Z;4.2;19.87;3.67;846.25;69.47;0.0;433.12;25.86;0.43;80.02;2.34
2026-04-14 17:30:00Z;4.2;19.38;4.68;883.75;67.54;0.0;456.88;25.82;0.43;64.58;2.67
2026-04-14 17:35:00Z;4.2;19.5;4.01;828.75;67.98;0.0;429.38;25.84;0.43;64.58;2.0
2026-04-14 17:40:00Z;4.2;20.0;3.34;623.75;70.31;0.0;321.88;25.79;0.43;63.18;2.0
2026-04-14 17:45:00Z;4.2;19.84;3.34;576.25;69.86;0.0;296.88;25.73;0.43;64.58;2.0
2026-04-14 17:50:00Z;4.2;19.8;3.34;588.75;70.42;0.0;305.62;25.56;0.43;51.95;2.34
2026-04-14 19:15:00Z;4.2;20.25;4.01;446.25;71.01;0.0;224.38;25.88;0.43;103.89;2.67
2026-04-14 19:20:00Z;4.2;20.2;4.01;473.75;70.91;0.0;240.62;25.86;0.43;106.7;2.0
2026-04-14 19:25:00Z;4.2;20.2;4.01;403.75;71.51;0.0;201.88;25.71;0.43;98.27;2.34
2026-04-14 19:30:00Z;4.2;20.21;3.67;383.75;71.58;0.0;191.88;25.71;0.43;105.29;2.0
2026-04-14 19:35:00Z;4.2;20.31;3.67;316.25;72.39;0.0;156.88;25.62;0.43;99.68;2.34
2026-04-14 19:40:00Z;4.2;20.22;3.67;283.75;72.55;0.0;143.12;25.49;0.43;94.06;2.0
2026-04-14 19:45:00Z;4.2;20.04;3.67;251.25;72.11;0.0;129.38;25.41;0.43;87.04;2.0
2026-04-14 19:50:00Z;4.2;20.03;3.34;233.75;71.77;0.0;123.12;25.47;0.43;88.45;1.67
2026-04-14 21:00:00Z;4.21;20.23;2.0;48.75;79.16;0.0;25.62;24.04;0.43;102.49;1.0
2026-04-14 21:05:00Z;4.21;20.17;2.0;36.25;79.81;0.0;19.38;23.84;0.43;95.47;1.0
2026-04-14 21:10:00Z;4.21;20.13;1.34;21.25;80.33;0.0;10.62;23.69;0.43;96.87;1.0
2026-04-14 21:15:00Z;4.21;20.09;1.34;13.75;80.86;0.0;5.62;23.54;0.43;105.29;0.67
2026-04-14 21:20:00Z;4.21;20.02;1.34;6.25;81.47;0.0;1.88;23.35;0.43;102.49;0.67
2026-04-14 21:25:00Z;4.21;20.0;1.0;3.75;81.99;0.0;0.62;23.22;0.43;103.89;0.67
2026-04-14 21:30:00Z;4.21;19.92;1.0;1.25;82.24;0.0;0.62;23.09;0.43;115.12;0.67
2026-04-14 21:35:00Z;4.21;19.88;1.0;1.25;82.68;0.0;0.62;22.96;0.43;113.72;0.67
2026-04-14 21:40:00Z;4.21;19.85;1.0;1.25;83.18;0.0;0.62;22.83;0.43;103.89;0.67
2026-04-14 21:45:00Z;4.21;19.86;1.34;1.25;83.43;0.0;0.62;22.79;0.43;115.12;0.67
2026-04-14 21:50:00Z;4.21;19.81;1.67;1.25;83.59;0.0;0.62;22.71;0.43;101.08;1.0
2026-04-14 22:00:00Z;4.21;19.74;1.67;1.25;85.22;0.0;0.62;22.32;0.43;101.08;0.67
2026-04-14 22:05:00Z;4.21;19.74;1.34;1.25;85.31;0.0;0.62;22.3;0.43;102.49;0.67
2026-04-14 22:10:00Z;4.21;19.81;1.34;1.25;85.59;0.0;0.62;22.32;0.43;108.1;0.67
2026-04-14 22:15:00Z;4.21;19.79;1.67;1.25;85.7;0.0;0.62;22.28;0.43;117.93;0.33
2026-04-14 22:20:00Z;4.21;19.86;1.34;1.25;85.73;0.0;0.62;22.34;0.43;126.35;0.67
2026-04-14 22:25:00Z;4.21;19.82;1.0;1.25;86.3;0.0;0.62;22.19;0.43;115.12;0.33
2026-04-14 22:30:00Z;4.21;19.77;1.0;1.25;86.5;0.0;0.62;22.11;0.43;112.31;0.67
2026-04-14 22:35:00Z;4.21;19.79;1.0;1.25;86.8;0.0;0.62;22.06;0.43;110.91;0.67
2026-04-14 22:40:00Z;4.21;19.83;1.67;1.25;87.15;0.0;0.62;22.04;0.43;124.95;0.67
2026-04-14 22:45:00Z;4.21;19.86;1.34;1.25;87.07;0.0;0.62;22.08;0.43;123.55;1.0
2026-04-14 22:50:00Z;4.21;19.84;1.67;1.25;86.75;0.0;0.62;22.13;0.43;127.76;1.0
2026-04-14 22:55:00Z;4.21;19.82;2.0;1.25;86.77;0.0;0.62;22.11;0.43;133.37;1.0
2026-04-14 23:00:00Z;4.21;19.87;2.34;1.25;86.81;0.0;0.62;22.15;0.43;138.99;1.0
2026-04-14 23:05:00Z;4.21;19.85;2.34;1.25;86.83;0.0;0.62;22.13;0.43;133.37;1.34
2026-04-14 23:10:00Z;4.21;19.85;2.0;1.25;86.9;0.0;0.62;22.11;0.43;136.18;1.0
2026-04-14 23:15:00Z;4.21;19.83;2.0;1.25;86.59;0.0;0.62;22.15;0.43;131.97;1.34
2026-04-14 23:20:00Z;4.21;19.86;2.34;1.25;86.52;0.0;0.62;22.19;0.43;136.18;1.34
2026-04-14 23:25:00Z;4.2;19.82;2.34;1.25;86.54;0.0;0.62;22.15;0.43;133.37;1.34
2026-04-14 23:30:00Z;4.21;19.79;3.01;1.25;86.58;0.0;0.62;22.11;0.43;131.97;1.67
2026-04-14 23:35:00Z;4.21;19.79;3.01;1.25;86.61;0.0;0.62;22.11;0.43;131.97;1.67
2026-04-14 23:40:00Z;4.2;19.78;2.0;1.25;87.11;0.0;0.62;22.0;0.43;130.56;1.34
2026-04-14 23:45:00Z;4.2;19.79;3.01;1.25;86.93;0.0;0.62;22.04;0.43;129.16;1.67
2026-04-14 23:50:00Z;4.2;19.86;3.01;1.25;86.86;0.0;0.62;22.13;0.43;134.78;1.67
2026-04-15 02:30:00Z;4.2;20.18;4.68;1.25;91.88;0.0;0.62;21.53;0.43;126.35;2.67
2026-04-15 02:35:00Z;4.2;20.13;3.34;1.25;92.09;0.0;0.62;21.44;0.43;119.33;1.67
2026-04-15 02:40:00Z;4.2;20.09;4.01;1.25;91.99;0.0;0.62;21.42;0.43;120.74;1.67
2026-04-15 02:45:00Z;4.2;20.11;4.01;1.25;91.75;0.0;0.62;21.48;0.43;110.91;2.0
2026-04-15 02:50:00Z;4.2;20.07;3.67;1.25;91.29;0.0;0.62;21.53;0.43;112.31;2.0
2026-04-15 02:55:00Z;4.2;20.07;3.34;1.25;91.5;0.0;0.62;21.48;0.43;110.91;1.67
2026-04-15 03:00:00Z;4.2;19.99;3.34;1.25;91.19;0.0;0.62;21.46;0.43;106.7;2.0
2026-04-15 03:05:00Z;4.2;19.97;2.67;1.25;91.46;0.0;0.62;21.4;0.43;105.29;1.34
2026-04-15 03:10:00Z;4.2;19.92;3.01;1.25;91.65;0.0;0.62;21.31;0.43;106.7;1.67
2026-04-15 03:15:00Z;4.2;19.96;2.34;1.25;91.98;0.0;0.62;21.29;0.43;108.1;1.34
2026-04-15 03:20:00Z;4.2;19.97;3.01;1.25;92.13;0.0;0.62;21.27;0.43;108.1;1.67
2026-04-15 05:10:00Z;4.2;19.86;3.34;1.25;90.31;0.0;0.62;21.48;0.43;105.29;1.67
2026-04-15 05:15:00Z;4.2;19.86;2.67;1.25;90.12;0.0;0.62;21.53;0.43;109.51;1.67
2026-04-15 05:20:00Z;4.2;19.84;3.34;1.25;90.13;0.0;0.62;21.5;0.43;106.7;1.67
2026-04-15 05:25:00Z;4.2;19.82;2.67;1.25;90.36;0.0;0.62;21.44;0.43;102.49;1.67
2026-04-15 05:30:00Z;4.2;19.8;3.01;1.25;90.46;0.0;0.62;21.4;0.43;113.72;1.67
2026-04-15 05:35:00Z;4.2;19.75;3.01;1.25;90.44;0.0;0.62;21.35;0.43;120.74;1.67
2026-04-15 05:40:00Z;4.2;19.72;3.01;1.25;90.61;0.0;0.62;21.29;0.43;129.16;1.67
2026-04-15 05:45:00Z;4.2;19.69;3.34;1.25;91.08;0.0;0.62;21.18;0.43;126.35;1.67
2026-04-15 05:50:00Z;4.2;19.68;4.01;1.25;91.23;0.0;0.62;21.14;0.43;124.95;1.67
2026-04-15 07:50:00Z;4.2;19.24;3.01;1.25;93.57;0.0;0.62;20.28;0.43;134.78;1.67
2026-04-15 07:55:00Z;4.2;19.28;3.01;1.25;93.8;0.0;0.62;20.28;0.43;137.58;2.0
2026-04-15 08:00:00Z;4.2;19.28;3.67;1.25;93.97;0.0;0.62;20.26;0.43;131.97;2.0
2026-04-15 08:05:00Z;4.2;19.26;3.01;1.25;94.09;0.0;0.62;20.22;0.43;129.16;2.0
2026-04-15 08:10:00Z;4.2;19.25;3.67;1.25;94.18;0.0;0.62;20.2;0.43;124.95;2.0
2026-04-15 08:15:00Z;4.2;19.27;3.34;1.25;94.29;0.0;0.62;20.2;0.43;124.95;1.67
2026-04-15 08:20:00Z;4.2;19.35;4.01;1.25;94.26;0.0;0.62;20.28;0.43;124.95;2.0
2026-04-15 09:25:00Z;4.2;19.11;2.34;1.25;93.59;0.0;0.62;20.15;0.43;123.55;1.34
2026-04-15 09:30:00Z;4.2;19.13;2.34;1.25;93.71;0.0;0.62;20.15;0.43;117.93;1.34
2026-04-15 09:35:00Z;4.2;19.05;2.0;1.25;93.86;0.0;0.62;20.05;0.43;122.14;1.0
2026-04-15 09:40:00Z;4.2;19.11;3.67;1.25;93.97;0.0;0.62;20.09;0.43;130.56;1.67
2026-04-15 09:45:00Z;4.2;19.09;3.34;1.25;93.84;0.0;0.62;20.09;0.43;133.37;2.0
